username,tw_id,content,created_at,favorite_count,retweet_count,replies_count
carlyfiorina,1113067566665105415,"NEW EPISODE: I sit down with Capt. Ron Johnson, the retired Missouri Highway Patrolman who was tasked with restorin… https://t.co/mnv1KPjsPR",2019-04-02 13:16:02,9,5,0.0
carlyfiorina,1110974380799074305,"Thank you, my friend! Looking forward to being with you tomorrow! 

Check out “Find Your Way” at… https://t.co/Kg8nnDPQA1",2019-03-27 18:38:27,9,0,0.0
carlyfiorina,1110624962870562816,"NEW EPISODE: I talk with @AdamMGrant about the importance of problem-raising for problem-solving, how to be an orig… https://t.co/HK14WOdde9",2019-03-26 19:30:00,9,2,0.0
carlyfiorina,1110622510008143873,Staying on the path isn’t about having a step-by-step plan. It’s about developing a set of character traits that pr… https://t.co/tVGyGJcPTH,2019-03-26 19:20:15,19,4,2.0
carlyfiorina,1108820132426665995,.@MeghanMcCain - so very proud of you. The apple doesn’t fall far from the tree. Those of us who knew your father k… https://t.co/PdnuzYq9cU,2019-03-21 19:58:15,2541,130,19.0
carlyfiorina,1108106399232466944,I'm truly honored to be appointed the Distinguished Clinical Professor in Leadership at @TheBuschSchool at… https://t.co/UhC6ZH5qAj,2019-03-19 20:42:07,177,25,7.0
carlyfiorina,1107993446458052608,"I'm especially excited for today's episode. Kayla McKeon, America's first lobbyist with Down Syndrome, is one of th… https://t.co/N54Fu2NpPR",2019-03-19 13:13:17,44,11,2.0
carlyfiorina,1105444075296210944,"NEW EPISODE:
I sat down with my friend, @arthurbrooks, to talk about his new book (https://t.co/bl5L9xzi2A), findin… https://t.co/BqV4HddKyh",2019-03-12 12:23:00,26,7,1.0
carlyfiorina,1104095969988227073,"""I saw pride and focus and determination and hope because they were actually solving the problem in front of them.""… https://t.co/RW6oYkEAkm",2019-03-08 19:06:07,43,7,2.0
carlyfiorina,1103748094020194305,"Hear this answer and much more on this week's podcast! On ""Ask Me Anything,"" I answer audience questions! Listen no… https://t.co/pfPu3lIJw2",2019-03-07 20:03:46,9,0,0.0
carlyfiorina,1102967288637149184,Wondering if I'd ever run for office again? Several of our listeners asked - I respond to that &amp; more in Ask Me Any… https://t.co/NP44YQlWf1,2019-03-05 16:21:08,10,4,0.0
carlyfiorina,1102915161466142720,"NEW: Ep. 12: ""Ask Me Anything!""

I sit down and take your questions for the whole episode. We cover a lot of ground… https://t.co/aOL4byxEDI",2019-03-05 12:54:00,20,6,2.0
carlyfiorina,1102724906175946752,Excited to speak with you all tomorrow night! #SmithTerps https://t.co/BEfVhFlZdX,2019-03-05 00:17:59,53,5,2.0
carlyfiorina,1101587801345277952,Great to be with the @cheddar team celebrating the empowerment of women on #chedHER day! https://t.co/PpXNRHgc2F,2019-03-01 20:59:33,45,9,3.0
carlyfiorina,1100482884391981056,Looking forward to judging @IFANextGen at #IFA2019 tomorrow. These talented young entrepreneurs are truly the futur… https://t.co/GACbE4pL9x,2019-02-26 19:49:00,27,2,3.0
carlyfiorina,1100411686811402240,"NEW: ""How to talk about really hard to talk about things""

I sit down with colleagues Marlo &amp; Jeffrey after disturb… https://t.co/cbB7Dl4myF",2019-02-26 15:06:05,20,5,0.0
carlyfiorina,1098983836862611458,"ICYMI: ""The Strip Club Story""

I talk about one of my most intimidating learning experiences. This &amp; much more will… https://t.co/HZy7Niae1u",2019-02-22 16:32:19,8,2,0.0
carlyfiorina,1098384558490292225,"On this weeks episode, I’m sharing a story about a time when I was very scared — and how I faced those fears (yes,… https://t.co/6Qvu0aEQJ1",2019-02-21 00:51:00,10,1,0.0
carlyfiorina,1098271713639481345,"“You are not yet all you can be.”
This idea has been a defining feature of my life and it’s something I talk about… https://t.co/IaRvJrIsVR",2019-02-20 17:22:36,28,9,1.0
carlyfiorina,1097838516938199040,"NEW: Ep. 10: ""The Strip Club Story""

I talk about one of my most intimidating learning experiences. This &amp; much mor… https://t.co/YiIum2MTX1",2019-02-19 12:41:13,21,4,5.0
carlyfiorina,1096167008402579458,"Hi! 👋🏻

I’m on Instagram! Follow me at: https://t.co/HgIM7BGn2d https://t.co/ScTwAbLnsC",2019-02-14 21:59:15,67,11,7.0
carlyfiorina,1095688494259884032,"@mimiller09 @JohnCMaxwell Glad you enjoyed it, Michelle! Have a great rest of your week!",2019-02-13 14:17:48,1,0,0.0
carlyfiorina,1095496276529995776,"""People that are like us can't teach us nearly as much as the people that are unlike us."" - @JohnCMaxwell
 
Listen… https://t.co/g5vZNDxwbs",2019-02-13 01:34:00,18,5,0.0
carlyfiorina,1095347695659700226,"NEW: Listen to Part 3/3 of my conversation with leadership expert, and my good friend, @JohnCMaxwell. On this episo… https://t.co/3QUOhwF71R",2019-02-12 15:43:35,57,13,3.0
carlyfiorina,1094963981297553409,@DCJeniffer @secupp @UnfilteredSE Thanks! I hope you enjoy the book!,2019-02-11 14:18:51,0,0,0.0
carlyfiorina,1094963547732393984,"@MarcNH @JohnCMaxwell Thanks so much, Marc! Have a great week!",2019-02-11 14:17:07,1,0,0.0
carlyfiorina,1094963437845790721,@TeeDee1 @JohnCMaxwell Thank you so much! Glad you're enjoying the conversations and the bonuses!,2019-02-11 14:16:41,1,0,0.0
carlyfiorina,1094671644642234368,"After you've listened to Part 2, check out this bonus episode from my team on the lessons and practical takeaways f… https://t.co/qjPE7JR1Wc",2019-02-10 18:57:12,7,1,0.0
carlyfiorina,1094384802428538880,"@CLSNEW Thank you, Carol!",2019-02-09 23:57:24,0,0,0.0
carlyfiorina,1094366288414162944,Looking forward to joining @secupp on @UnfilteredSE tonight! https://t.co/cBdFXkMzfL,2019-02-09 22:43:50,49,6,9.0
carlyfiorina,1094272660203294720,ICYMI: This week's episode of By Example features part 2 of my conversation with @JohnCMaxwell! I also encourage yo… https://t.co/rH6UmjPqBy,2019-02-09 16:31:47,45,7,1.0
carlyfiorina,1093983160285777922,"You can hear our conversation here: 
🎵 iTunes: https://t.co/G82xJYUDEg
🖥️ More: https://t.co/M2F63MraIi
@uofl @UofLAlum",2019-02-08 21:21:25,6,0,0.0
carlyfiorina,1093983153214111744,"Read my op-ed in the @courierjournal about Dr. Neeli Bendapudi (@UofLPresNeeli), and my takeaways from our conversa… https://t.co/jQAHL55JxE",2019-02-08 21:21:23,11,3,1.0
carlyfiorina,1093909432466132995,@UofLPresNeeli Happy anniversary to you and Venkat! I still remember your great story. Enjoy your day!,2019-02-08 16:28:27,9,0,0.0
carlyfiorina,1093548462434594817,"""Everything rises and falls on leadership. If we can help people lift that leadership lid, not only do they help th… https://t.co/MBenLpmx7o",2019-02-07 16:34:05,27,5,1.0
carlyfiorina,1092901510894231552,"Today's guest on By Example, @JohnCMaxwell, also has a new book coming out today! You can check out #LeaderShift he… https://t.co/6PKKO5wSYS",2019-02-05 21:43:19,15,2,2.0
carlyfiorina,1092766036687052800,"NEW: Listen to part 2 of my conversation with leadership expert, and my good friend, @JohnCMaxwell:

🎵 iTunes:… https://t.co/RTn3ldnb4e",2019-02-05 12:45:00,24,6,2.0
carlyfiorina,1092458789025038337,"ICYMI: Click below to listen to my conversation with my friend and leadership expert, @JohnCMaxwell.

🎵 iTunes:… https://t.co/KsON2NlVJV",2019-02-04 16:24:06,7,4,0.0
carlyfiorina,1092453001317531648,@angelanakabugo @JohnCMaxwell Exactly! That's a leader's most important responsibility!,2019-02-04 16:01:06,1,0,0.0
carlyfiorina,1092452869058555904,@DivineInshuti @JohnCMaxwell Hope you enjoyed our discussion. More comes out tomorrow!,2019-02-04 16:00:35,1,0,0.0
carlyfiorina,1092452732743634944,@RobothamRojan @JohnCMaxwell It's such a good reminder from @JohnCMaxwell!,2019-02-04 16:00:02,0,0,0.0
carlyfiorina,1092170632123555840,"After you've listened to Part 1, check out this bonus episode from my team on the lessons and practical takeaways f… https://t.co/GGje4aTTH8",2019-02-03 21:19:04,8,0,0.0
carlyfiorina,1091346189222580226,"""I said, 'Dad, you always encourage people. How do you know that people need encouragement?' He smiled real big. He… https://t.co/Whomvlb7Hj",2019-02-01 14:43:02,214,44,7.0
carlyfiorina,1090980777154801665,"@cubbiefan4 @SenatorDole It's so important to prioritize your time &amp; to collaborate with those around you, so you c… https://t.co/qvyDgpr4xC",2019-01-31 14:31:01,0,0,0.0
carlyfiorina,1090980239667269634,@MrMac6489 Thank you! I hope you're enjoying the podcast so far!,2019-01-31 14:28:53,0,0,0.0
carlyfiorina,1090979947295006720,@RickyKamal99 @JohnCMaxwell Empathy is absolutely required in leadership!,2019-01-31 14:27:43,1,0,0.0
carlyfiorina,1090773658421755907,"""You learn leadership by practicing leadership. You just don't learn it academically. It's not a knowledge issue. Y… https://t.co/Btdg2kAOzu",2019-01-31 00:48:00,50,16,3.0
carlyfiorina,1090707187318603778,"I’m excited to be one of the first guests on @TheBushCenter’s new #podcast, #TheStrategerist! In my episode we talk… https://t.co/8b1VCvRXj8",2019-01-30 20:23:52,49,7,3.0
carlyfiorina,1090622949059629057,@cristygupton @JohnCMaxwell Agreed! Glad you enjoyed it!,2019-01-30 14:49:08,0,0,0.0
carlyfiorina,1090622800782680066,"@devstc @JohnCMaxwell Thank you so much, Devon! Hope you enjoyed the episode. Part 2 of our conversation is going to come out next Tuesday!",2019-01-30 14:48:33,1,0,0.0
carlyfiorina,1090584514705965057,"""People ask me all the time, 'John, what's your greatest leadership challenge?' And I say, 'Leading me.'""
-… https://t.co/vjqnNeLWmb",2019-01-30 12:16:25,10,1,0.0
carlyfiorina,1090303054224732160,Looking forward to joining you! https://t.co/bawNuVQea2,2019-01-29 17:37:59,19,2,0.0
carlyfiorina,1090233696001671169,"NEW EPISODE: Listen to Part 1 of my conversation with @JohnCMaxwell! Live now:

🎵 iTunes: https://t.co/G82xJYUDEg… https://t.co/fKBBKmcg6v",2019-01-29 13:02:23,24,6,5.0
